,OBJECTID,SUB_BASIN,UUID,2020-Feb_26_06,2020-Feb_26_12,2020-Feb_26_18,2020-Feb_27_00,2020-Feb_27_06,2020-Feb_27_12,2020-Feb_27_18,2020-Feb_28_00,2020-Feb_28_06,2020-Feb_28_12,2020-Feb_28_18,2020-Feb_29_00,2020-Feb_29_06,2020-Feb_29_12,2020-Feb_29_18,2020-Mar_01_00,2020-Mar_01_06,2020-Mar_01_12,2020-Mar_01_18,2020-Mar_02_00,2020-Mar_02_06,2020-Mar_02_12,2020-Mar_02_18,2020-Mar_03_00,2020-Mar_03_06,2020-Mar_03_12,2020-Mar_03_18,2020-Mar_04_00,2020-Mar_04_06,2020-Mar_04_12,2020-Mar_04_18,2020-Mar_05_00,2020-Mar_05_06,2020-Mar_05_12,2020-Mar_05_18,2020-Mar_06_00,2020-Mar_06_06,2020-Mar_06_12,2020-Mar_06_18,2020-Mar_07_00
61,62,Ghaghar and others,389eb29d-91f9-44f3-9a46-18d9fd88b92d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110618011404108,0.17489956787323954,0.018640186115622754,0.013312786786530946,1.7354680811789964,1.4025706140408927,0.05214278305003188,0.592748568716072,0.8288340653771559,0.20354081334900692,0.017548250753830607,4.783370782807697e-08,0.0,0.0,7.96072743170313e-05,2.9743170916661176e-06,0.0,0.0,0.0032081273605616555,0.6195456517137286,0.4639840418760854,0.028297792173838678,0.0001303464210473855,0.0014692757443088226,0.06177375418308066,0.0,6.639986580842379e-07,0.22915860804263138,0.5777974223202176,0.23971951729333274,1.1057295472877302,2.4687590270625197,0.3246216641412862
62,63,Gilgit,850a4a2a-d75c-4a07-b3c9-fd2f9db8ff75,0.0,0.0,0.00027280323086315017,0.03147547383289703,0.28468443646794644,0.6166821513430554,0.7679005030493788,1.764999372637676,1.119147043342436,1.3014684574412883,0.8949621156102899,0.39862648548778074,0.1920076489394209,0.648341551059577,0.9849756325597552,0.8683347617212961,0.46089349690115916,0.30152756385816626,0.1231325647280885,0.0595075966535591,0.015358576010293846,0.055683709289861216,0.08066324170566903,0.09333509422439534,0.05599038129755427,0.24503143535155555,0.626883755639848,0.7654228082092862,0.540713111386154,0.7273758709452869,1.0491898866083547,0.8023801732455921,0.23528936094826866,0.5701219961448605,0.9859084396295481,1.2213531400772006,1.1312268650448727,1.045769011377467,0.7685761171573585,0.6522979676087274
63,64,Gomti,566f13ab-f32c-48f0-ac0b-c37933c4e7d9,1.8634395862953167e-05,0.0017781397058164066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018516228461070816,0.013776726025823008,0.0,0.04128379116856408,0.01787251717304861,0.0006706511415935313,0.0,0.0034079224427366276,6.659363638123924e-05,0.025083007787326993,0.0,0.007269742021466721,0.32302144927631804,0.011011624729688502,0.0,0.07987637137011953,0.11402684309257746,0.004031743030780597,0.0,0.004382499042856415,0.003912900346387853,0.04017430307484627,0.07479665172703547,0.9916413778414803,2.5305608088639824
64,65,Imphal and others,5ca8569b-0128-434c-ac69-0f30c0547203,1.8448510013082526,8.593799293006905,13.711828879611529,4.1154176576195765,0.0893144602375569,1.6402074001223301,0.05657885773297526,3.854318690108272e-05,0.014429851675947368,0.07122160512937546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007185804237537254,0.0015478946654328715,0.0013264178880293491,0.03469863202881954,0.33742543538886116,0.1748725159268402,0.536644296745988,2.0342003675599534,2.13287921743513,4.444551433719585,0.8433445745550393,0.784007854639734,1.9371885798617066,0.9997745512460312,0.6017443499405313,1.3293546523109827,1.1602956793544121,0.09960660303858812,0.06366428404782452
65,66,Indravati,d8858c28-693f-4ea2-801a-4190d09c061b,0.000927762527639413,0.0,0.0005455311895875214,3.996916851602375e-05,0.0,0.0,5.07523132118089e-07,9.870016921491386e-05,0.0,0.0,4.070169629982236e-05,0.006700447482630796,0.0,0.0,0.0020764453760558164,0.03128936192877455,0.00040073878037171076,0.15490739513238463,0.4448465741081917,0.4708109608346574,0.01555542923806523,0.002867837722994774,0.023246872811134137,0.018662058681012884,9.38997055828824e-06,0.034082725852059396,0.35426689066019634,0.22951803290060577,0.024343405553323205,0.6853318305199178,0.23931918587166962,0.004451347516260417,0.00021945528132974275,0.14603526413641732,0.21379195315509888,2.123902337072713,1.7306950816863138,1.2858303142476997,8.168621809526584,1.7346340017508122
66,67,Jhelum,2e64f8a7-e504-41d0-afd7-5a66fc6f8eea,0.0,0.0,0.0,0.00041385409267140073,0.015345774382990701,0.06635336390698127,0.3733612138672151,1.4830094507296547,3.9808880289397033,2.3916036589135787,0.9741617774523853,1.8232725086323,3.0652429451225256,3.4946192188146057,2.4063406438534933,2.038927016080294,0.9323645189793575,0.6414943587145766,0.09817053164645016,0.004931686472697984,0.0009650915215924424,0.005450765899973398,0.0018660752908548127,0.0026619620569391716,0.0088548789774343,0.21580934115728356,1.1194503434624394,1.90460740435082,0.3527975423464414,0.35793717121983504,0.20503833056166376,0.1314944016005932,0.02034517758194992,0.08895363742746226,0.12489671125495866,0.2698586222659918,1.575395511841397,2.9492426223052446,1.919123571142456,2.7217562002419653
67,68,Kali Sindh and others up to Confluence with Parbati,db319790-f6c8-4f91-b391-7c3e65556f77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000552581317180051,0.0501618152644622,0.25256353819053023,1.6826128090030692,0.12497216878234983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034624581877477335,0.2159856839647539,0.09718724858317866,0.008101812722071198,0.00028223275983895883,0.0,0.0
68,69,Kosi,5e759c4d-a8e4-47a6-a3e2-849820393f4a,2.1345679216021147,0.6325518392935328,0.2580411482930318,0.05577895914236312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08967667580602247,0.011740344159752886,0.0,0.11239392413382637,0.028730285899178688,0.025617860521892345,0.0,0.0033823677819755336,0.0,0.0016655064619833574,0.0,7.145867467743869e-08,0.000975385671882145,0.0,0.0,0.0,0.0010568777460970827
69,70,Khawthlangtuipui & Others,6c260e4d-a348-49ed-9e67-7781ddf83045,0.9856107556750637,1.9670394503679947,5.379655853694755,1.270320186973425,5.429398944684865e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518267238139353,0.0038475286159231313,0.1416976758592534,0.9059661034951598,1.5809061983181405,0.756796881095105,0.08961224127956988,4.25757646948411,0.2200922279156198,0.338087833889304,0.09243166741307725,0.4368090955539919,0.26403495900480445,0.0,0.037207526836890124,0.5051146795360505
70,71,Krishna Lower,24af9c6c-b1e3-4930-b54a-9be7f6d7ac24,0.10034737345152565,0.10653420513400141,0.15399932422170828,0.026594373606830625,0.00014789060897837909,0.002931344192962322,0.041523558182261076,0.015344286170119115,0.004844850863644994,2.0309641074555344e-05,0.018794124465711534,0.0009421418185238558,0.00869582383671533,0.0,0.027259766648399294,0.0,0.0,0.0,1.3710119001065425e-05,0.08637525187683644,0.0,0.00010421606444211699,0.00045426217835526863,7.037937980489806e-06,0.05433610079023847,0.0017409204674746813,0.0,5.273506914858859e-07,0.1085659670470398,0.25318165941160614,0.0070131617173981335,0.11367215695303517,0.298788246913537,0.5111670466667302,1.8547432379715427,0.2341054058214621,1.6804849410523424,2.8193892570672365,1.7020121528459615,1.2415524314547923
71,72,Krishna Middle,e0413c70-33af-456b-ac3f-22c46d274dae,0.08344302539786011,0.09357785188408235,0.13989466841082251,0.1421995200037886,0.0004833671137309612,0.0,0.003412276488801135,0.005269409912590906,0.0,0.0,0.0,0.0,0.0,0.0,0.0005076221621118079,0.0,0.0,0.0,0.0,0.0,0.0,0.0005068099802845047,0.0026461027416800685,0.0,0.04721864793442948,0.00289762130294653,0.0,0.0,0.08282781383603184,0.0034641679827757273,0.01013113847973338,0.015398373079537071,2.4194073595858954e-06,0.0002582072840455966,0.0045121701606018775,0.5951503632513909,0.11108195193102971,0.013830284782926208,0.0054930960323521915,1.2491877876060609
72,73,Krishna Upper,292d1837-a6c0-4716-b2ee-f565a7ab20d1,0.0,0.0,0.0,0.08242323608087221,0.027843342623227876,0.0050109508442560645,0.017929551385604255,0.0007553303605822218,0.0,0.005694166030031568,0.009165219961021796,0.017247287260562252,0.0008896085158440208,0.0006382670379748334,0.00039974444034401055,0.0,0.009225624187657395,0.0,0.0001962908178676622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007688002188601144
73,74,East flowing rivers between krishna and Pennar,d4d4fd4c-f450-476c-ad68-625fcd561caf,0.0573858878470781,0.7403987144137987,0.25528827627902595,0.03614334907475936,0.0044588462971072535,0.004981665322910161,0.009549741249930618,0.004212181398989971,0.001984565690755196,0.00021616110187679477,0.0,0.000196591213135817,0.015256632548030941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005812245202084808,0.0,0.0,0.0005407911352839651,0.0,0.0,0.0,0.0007256588209787639,0.0,0.003203227810401529,0.0,0.0,0.013111013253128946,0.057767900364617465,0.2703384690846878,0.002850855748755179,0.2548749137750597,1.056789255412652
74,75,Kynchiang and other south flowing rivers,96470ca2-6f6d-4fda-a6c3-8f23a8a03284,2.455219185113804,2.6835268337658182,1.7980112720186157,0.019439094006849626,0.1568352768707092,0.9259055691132118,0.08008403139948944,0.0,0.002963842565186544,0.02942052575511992,0.0,0.0,0.0,0.008897634439063927,0.0,0.0,0.0,0.04475087740829186,0.07893749049994582,0.2721487174722023,0.25006717741255996,0.9798856673652819,0.5615849186891413,0.06959369832510234,0.7133907292840752,1.625236940367151,3.0079325400441936,3.2285186870282736,2.870961737536382,6.786237270616761,3.1680122716818424,0.6980918377602198,0.9496093263830366,4.374496230871249,3.3411611118661466,1.3023374230054183,1.043388099664852,1.900149868154138,0.5449778575961056,1.8981938376608978
75,76,Lower Indus,73a16015-11fe-460a-b25f-1adf1dbfa97d,0.0,0.0,0.0,0.0015667236090981774,0.11038824421363808,0.3627351361885167,1.182381497205855,1.7846085267854968,1.2503966636686827,1.6448565306243021,0.8945089247876513,0.3822426310942655,0.38147965402319883,1.0901238006722038,1.3028259868355965,1.1680479546393705,0.8901890190751119,0.5054988497249804,0.1441921750159223,0.08624879906441123,0.031912618681048145,0.0954265277913874,0.059768112429478305,0.06166703962092553,0.0788633099807598,0.4534982100658433,0.9211147953642745,1.1177575252274394,0.4170362826767638,0.5937929993853666,0.9823187499484975,0.9820122337609045,0.5545976735707254,0.8854724950966113,0.9411968393987847,1.0556406120767716,1.1158418617468042,1.1604806384215909,0.8100690692241566,1.1156796232710238
76,77,Luni Lower,e51260e3-c9de-4578-a86a-e934a98fa383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005445127510813288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,78,Luni Upper,31390815-6cfd-46e6-81c2-edf84869b2c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03197652851669609,0.03826073016897874,0.023095740328951186,0.0,0.00854713856991891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875937528181224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844864407225677e-05,0.0010689627643120472,0.022846097876612806,0.0030097493100356854,0.0,0.0005493336625965453
78,79,Manjra,a79de845-4a2d-4f35-a9c9-bd8c8b9533dd,3.5605860146325736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237348886621247,0.0003074958385903669,0.001464279179847103,0.3306313910252864,0.11264499864631461,0.048964309334104325,0.006239635775942178,0.03933449112888265,0.22054327176443195,0.32006754996226033,0.05998959199046026,0.0,0.006123255940075639,0.03544469523781112,0.09531966015244593,0.005173297384807699,0.004110514393251114,0.015945971739786177,0.011964897234524199,0.15461302275894936,0.1590065212773757,0.032029444005607956,3.773335433659547e-07,0.0,0.017886260991586824
79,80,Mahanadi Lower,e0230d10-4a94-4b91-a0f2-0ecdfb03bbe6,0.5181241757300715,0.00038465975543374554,0.02857813475866324,0.0,0.0,0.0004545851330212482,0.00018779208293306953,0.0,0.0,0.005080782364018251,3.541106682197163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023360853550916192,0.0037411723586084733,0.0005087889316578947,0.0,2.7076773511143334e-06,0.11437369103830432,0.0009455887569656125,0.00028424122840545906,0.0004450046044778856,0.2835142192513,0.04256587298209466,0.43004269868429923,0.057686173791762156,0.08402725990445763,0.01841529656748862,1.9359739549345658,0.4701020504587028,0.29340732152421345,0.9517119790572836,2.398934937183059,2.017105502631215,3.018660190455565
80,81,Mahanadi Middle,47985a71-34d4-4872-a96f-51d7eac125fc,0.0015747817914620072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305170183349396e-06,0.003559167872346418,0.14886496854148226,0.1957190740548354,0.07084874228942531,0.024810535017963573,0.07454832067349752,0.06882283460013239,0.006849012468196947,0.001272630907969109,0.10705004913328516,0.032723454466666614,0.0,0.08541873336067962,0.2144015819327161,0.20996477215139392,0.006049700211769901,0.0001630610199204018,0.009063711928959946,0.13268720818314136,0.05535371238202634,1.5801564727621495,1.5279208803808582,0.8718876338307054
81,82,Chhimtuipui & Others,5f6e2d38-485c-49ae-983d-e7f3f55fb451,0.9276225671919472,1.1512337745509333,5.515745068276699,2.2937566356615102,0.029246688137758683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947378351450058,0.37468741398902977,0.20417198709029247,0.5138428432147208,1.2525966523887597,2.1250280179961094,2.0988326345852517,0.5644179465556864,2.03952352456748,0.13614238233144968,0.15244254561019166,0.11385832435490123,0.0007816803925342184,0.02310459072690288,0.4205634402297197
82,83,Mahanadi Upper,ae60467f-ef20-497d-95a6-f53904335648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499715844919113,0.0021832272303962505,0.07922881317750231,0.24814994930910247,0.08176800063046122,0.0471409016379186,1.3828664569694866,0.099384979706633,0.03763850691188235,0.001514620193392057,0.7997043012114022,0.0,0.0,0.1163842955044032,0.06402202653801174,0.052472117120320454,0.0,0.0,0.000795786307453582,0.061175673872881926,0.046435425417810185,2.273485194845628,2.6037596182216207,0.66856987660469
83,84,Muhury and Others,42791b5a-03a8-400f-8609-fba877cb008c,0.468947902225841,5.133700846665152,2.806547695781548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33285917756287314,0.016987400715849296,0.09495706676433943,0.3335696654723226,0.0170207644861523,1.7111694169708378,1.3029343542860783,8.500813666812139,0.18623394103828414,0.26659924686801534,0.0014997078074378497,1.8265754276036674,0.0,0.0,3.6660898961139043,0.2511836081139853
84,85,Mahi Upper,2b8cf25f-10bd-49ed-acad-da28515e17fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.153969123940283e-05,0.1725033228046605,3.83730318542331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,86,East flowing rivers between Nagavali and Godavari,3aadf400-c31f-4692-8484-3807b8d3a5d1,0.3908844461574253,0.6212666693457213,1.529406001572464,0.20802631392939575,0.0009228025049743865,0.10862787974689332,0.06827755612658712,6.729595040871454e-05,0.0,0.02175682617476417,0.01145890998296151,0.0,0.0,0.03268123069163094,0.0679810992500732,0.006894704780017927,6.211075053645203e-05,0.07456164861047802,0.15267495213889976,0.019449943261966616,0.0,0.0027432181901391657,0.04777347607922012,0.007007856077428308,0.0,0.007006400313193819,0.0845927242328731,0.014454581798993343,0.0,1.141132850937933,2.6185396101229927,0.19757537640927356,0.17382681116668106,1.6294906618275338,1.3318691370423053,1.0757135943808487,1.8923180192366755,2.383664008985009,2.0771404319319067,2.370620236815617
86,87,Narmada Middle,0afd0acd-6158-434e-9231-67d3d6ecdc05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013484379811296335,1.0738128860924705,0.9288899653337359,0.00047328181479643175,0.0,0.00017430174809901806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,88,Naoch chara and others,1c6a357f-2008-4a82-be4e-3578227ab588,0.49056039402441703,6.484035926995554,0.5267218765518227,2.70448675839213e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869164140447865,0.5433656249459378,2.5342722806454807,8.008210159669865,2.3371105922729045,0.6232900851064412,1.8710882184829818,6.944204754727795,0.17420800201636624,0.003491779358173332,0.5994614164202371,3.2828261550435647,0.0,0.0,1.792501222866472,2.0998227365701148
88,89,Narmada Upper,8b26d329-fdc7-4989-b7ea-82f1dd68c246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866551162505191,1.8230492798224855,0.21601822490742334,0.0052184087610017815,0.5296932821290308,0.32581824814731586,0.0003260712680715687,0.21826505638073576,0.13623157560540577,0.0007993002791072421,0.0,0.0,0.0,0.0,0.0,0.004907251150624081,0.002388206526093057,0.0,0.0,0.0,0.0,0.0,0.01031899632432883,1.175104964295722,2.1832476977793664,0.07821188556809475
89,90,Netravati and others,9be2dc8a-953e-4cd5-b936-0e594221942d,0.0,0.011254809256036388,0.14229657083326488,0.3949564290239604,0.35490038204115393,1.3054608893776092,0.370662060563874,0.012439513569524706,0.0012788207509423406,0.006245329292640102,0.08557952298074353,0.3013774415859784,0.011459848147033982,0.022890031118232693,0.026809563311456012,0.1992629183095726,0.007711578672085656,0.026127784466595423,0.023823671401499016,0.1192888170267856,0.0011730146409541051,0.07733535779685681,0.01674324382591515,0.009304394208066568,0.005267030946052562,0.04169391650502184,0.013225870102273404,0.004897468885171883,0.0015515254219322539,0.005387913399852073,0.0025135281143454638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,91,Palar and other,e7e0c67e-750e-49fe-bf79-79f31a8679de,0.02347047733474503,0.0015565885559329891,0.0056831161119910625,0.001096569662846224,0.00010143527450623027,0.01075089453822648,0.09768404268997191,0.0035249141031990644,0.0,0.0,0.0001592122951475142,0.014954276910497893,0.0008003244061578873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036314526613860473,0.012887905341799436,0.0033540607155426584,0.027033873734856557,0.004607568685826021,0.007455551493166093,9.971819655910863e-07,0.2379221312719237,0.011635801528224092
91,92,Pamba and others,77a37967-fd7c-4710-be26-884c1854bfe9,0.23607084237052486,0.029915783368046976,0.0,0.0015184774680159607,0.04041917610599077,0.0024260250603980855,0.13578048936441195,0.05920855582171847,0.06934026923955935,0.02072872724432534,0.03707106148814644,0.07597905910901066,0.07712448917772186,0.0019237164879090175,0.0008109551248896047,0.0,0.00028791234384520137,1.2880122565082438e-05,0.0,0.0,0.0018698020654207765,2.5760245130164875e-05,8.710219433421745e-05,0.0,0.0,0.000692784117617619,0.001268901812283064,0.0,0.0,0.0004137170785093849,0.0006288993918888646,0.0,1.4273246501640103e-05,0.008101668580725451,0.006834619729986146,0.011142760570834364,0.0003075036080419346,0.019216305092620973,0.3809374676561276,0.05164996589847332
92,93,Periyar and others,2b2fe2f2-b798-42f2-a22a-dcd4c9689584,0.0026029776320755775,0.004154981826446002,0.4430357562345388,0.08181440125565802,0.0007020621867840397,0.002861852390949188,0.7331608627064871,0.13140980081987744,0.0,0.10150600356528595,1.004478822727506,0.25913391570401606,0.024241395520691773,0.08206594320240292,1.0060477777268766,0.11562539359581255,0.0002344112675204218,0.0004058339090297235,0.38323602533204715,0.04360053000169217,0.0,0.004141632878554146,0.05524653984049246,0.05311593206356122,0.0016861838598273646,0.38694366681323744,0.5822992192847941,0.06532795806114691,0.0,0.04875606292853611,0.14428519975904797,0.0902859750389105,0.0027183203631120116,0.09729541020987688,0.567570939181258,0.0788570409978571,0.004289607687304542,0.07889643157963981,0.016615577503962295,0.0
93,94,Pennar Lower,788e6ba2-42c5-46b7-a2db-391bc776e2f8,0.003957411055825187,0.052562597324192085,0.06726780990158934,0.0010220379148438209,0.0005938213583794005,0.0026426946064079426,0.01892203030169433,1.837474615658228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002590315931752432,0.11863978997518457,0.003843624152305875,0.019028688504461558,0.06876261093854273,0.05904533900337295,0.06280958740154886,0.051669555858416066,0.5713139115268466,0.3492196123970474
94,95,Pennar Upper,41a3dc57-fc1f-4e7c-bf44-9a8dad278662,0.0002543021030557851,0.007655472191037892,0.029356896582214746,0.004832633417036035,0.007950898772990496,0.0,0.013193424626335217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003043375106740021,0.0,0.010137078558288624,0.05390070359548702,0.0016990617539106945,0.0006687372019599014,0.011600248359227463,0.07405926827124179,0.03153355872584207,0.005659055850420303,0.0345984224939313,0.9120168329642631
95,96,Ponnaiyar and other,3050b8da-6e25-4809-bbf1-0488c9d05d33,0.033706970794869444,0.0037507221927766754,0.0007312793187790726,0.01638327750012413,0.0203672558956109,0.0013404101694879027,0.11581219096048798,0.012974617047262717,0.0004170996741994688,0.0,0.003006815388986209,0.04295497472021047,0.02456192369789177,0.0,0.0012385526246995824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007152291197540546,0.018250996065701124,0.0,0.022371809801490124,0.016825655639217445,0.011378369382530087,0.0004255491230974274,0.13627178834704662,0.07512635262630872
96,97,Pranhita and others,5bc5c0d9-0336-4e33-91f9-0cb875046d7d,0.003227801378336628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017513385388432176,2.781392497252434e-05,0.0,0.0,0.0,0.00958901614826758,0.08259057084496542,0.8224310500427023,0.592920382328424,0.0015636604634433253,0.07114746484912228,0.15175273780065787,0.035895895288256555,0.004159282958601569,0.10096660412448821,0.06540155848480239,0.0,6.876432768339356e-05,0.00036244221429931406,0.0007237459807712543,0.0,0.005548441588416079,0.09174416993383491,0.7479445914529161,0.5685014578022334,0.2002590706532837,1.4587055686050323,1.5831950579009177,0.49285883447063095
97,98,Ramganga,f6e66e04-b548-4355-9db1-82bca94d1a7c,0.0009951868632750503,0.04032542423747741,0.004827179706780576,0.0011225387096267315,0.0,0.0,0.0,0.0024956144553483373,0.0,0.1535257366980432,0.31741880701402336,0.21803737627632355,0.12390453524346363,0.047824310146653025,0.123955332120874,0.6380254004870285,0.12214358026720627,0.01084512340110436,0.08621677173378059,0.17068455663276225,4.111814589392843e-05,0.0006577596557292228,0.031049962756891224,0.032138967865425166,0.1324576198073311,0.042680595836439045,0.1714303212682909,0.000914728086301351,0.004261056433591307,0.025415162183588674,0.5116333080620474,0.0,0.0,0.004759513822682213,0.06436691297795143,0.2411403918442744,0.2595763290944349,1.579273475134071,2.530768306653025,4.669879434349746
98,99,Drainage of Rann,afc6d45c-e9e9-443c-b3e7-0d31790eec31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,86,Nagavali,502a0492-733f-11ea-89f5-1002b57d618a,0.3908844461574253,0.6212666693457213,1.529406001572464,0.20802631392939575,0.0009228025049743865,0.10862787974689332,0.06827755612658712,6.729595040871454e-05,0.0,0.02175682617476417,0.01145890998296151,0.0,0.0,0.03268123069163094,0.0679810992500732,0.006894704780017927,6.211075053645203e-05,0.07456164861047802,0.15267495213889976,0.019449943261966616,0.0,0.0027432181901391657,0.04777347607922012,0.007007856077428308,0.0,0.007006400313193819,0.0845927242328731,0.014454581798993343,0.0,1.141132850937933,2.6185396101229927,0.19757537640927356,0.17382681116668106,1.6294906618275338,1.3318691370423053,1.0757135943808487,1.8923180192366755,2.383664008985009,2.0771404319319067,2.370620236815617
100,21,Vamsadhara,4b8e795d-733f-11ea-89f5-1002b57d618a,0.9717143563089325,0.40369772181027647,0.5854972837167212,6.304536368732252e-05,0.0,0.0,0.0,0.0,0.0,0.0010040964634462205,0.0,0.0,0.0,0.004019114956905343,0.0,0.0004981323798652867,0.0,0.002513214824266659,0.0015062985927219517,0.007527172387370712,0.0,0.01608852459692905,0.00011467553164293937,0.0,0.0,0.0,0.02047523485259741,0.006089859655698396,0.022282039395835403,0.16638946766114546,0.7616715101163649,0.10350206337932848,0.042453925146816396,1.8796816090399728,1.6603331523176963,0.9272783916130194,3.4311040362495757,2.2031914362150835,2.433578024971593,2.6862438881642343
